repo_name,smell_code,type,level,year,owner_type,language,size,contributors
Nirsiel/ubuntu-remote-desktop-docker,DL3004,DL,error,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,DL3004,DL,error,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,DL3004,DL,error,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,DL4006,DL,warning,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,DL3004,DL,error,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,SC2024,SC,warning,2021,User,Dockerfile,16,1
Nirsiel/ubuntu-remote-desktop-docker,DL3004,DL,error,2021,User,Dockerfile,16,1
blindsidenetworks/scalelite,DL3008,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3008,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3008,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL4006,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3018,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3018,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3018,DL,warning,2021,Organization,Ruby,795,22
blindsidenetworks/scalelite,DL3018,DL,warning,2021,Organization,Ruby,795,22
brs1977/sf_ocr,DL3008,DL,warning,2021,User,Python,4107,1
brs1977/sf_ocr,DL3042,DL,warning,2021,User,Python,4107,1
OHIF/Viewers,DL3008,DL,warning,2021,Organization,JavaScript,229440,30
OHIF/Viewers,DL3018,DL,warning,2021,Organization,JavaScript,229440,30
slayer321/cluster-api-provider-aws,DL3007,DL,warning,2021,User,Go,72858,30
pvtSMR/qmk_firmware,DL3006,DL,warning,2021,User,C,186359,30
pvtSMR/qmk_firmware,DL3025,DL,warning,2021,User,C,186359,30
Genaker/Magento-AWS-Linux-2-Installation,DL3003,DL,warning,2021,User,PHP,1037,1
Genaker/Magento-AWS-Linux-2-Installation,DL3003,DL,warning,2021,User,PHP,1037,1
Genaker/Magento-AWS-Linux-2-Installation,DL3003,DL,warning,2021,User,PHP,1037,1
Genaker/Magento-AWS-Linux-2-Installation,DL3003,DL,warning,2021,User,PHP,1037,1
reata/sqllineage,DL3013,DL,warning,2021,User,Python,3134,4
reata/sqllineage,DL3025,DL,warning,2021,User,Python,3134,4
c-ads/c-ads,DL3013,DL,warning,2021,Organization,Python,44421,1
c-ads/c-ads,DL3042,DL,warning,2021,Organization,Python,44421,1
c-ads/c-ads,DL3018,DL,warning,2021,Organization,Python,44421,1
c-ads/c-ads,DL3042,DL,warning,2021,Organization,Python,44421,1
cyberwo1f/go-example-api,DL3007,DL,warning,2021,User,Go,65,2
cyberwo1f/go-example-api,DL3018,DL,warning,2021,User,Go,65,2
cyberwo1f/go-example-api,DL3022,DL,warning,2021,User,Go,65,2
rfuller/WebGoat.NET,DL3000,DL,error,2020,User,C#,5127,7
rfuller/WebGoat.NET,DL3000,DL,error,2020,User,C#,5127,7
marckoch/skillmatrix,DL3045,DL,warning,2021,User,Java,978,2
elmkarami/sqlalchemy-filters-plus,DL3045,DL,warning,2021,User,Python,75,1
elmkarami/sqlalchemy-filters-plus,DL3042,DL,warning,2021,User,Python,75,1
ridho17-ind/VeezMusic,DL3027,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3027,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL4006,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3027,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3042,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3013,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3042,DL,warning,2021,User,Python,1885,10
ridho17-ind/VeezMusic,DL3025,DL,warning,2021,User,Python,1885,10
ridho17-ind/Luffy-Bot,DL3013,DL,warning,2021,User,Python,1226,3
ridho17-ind/Luffy-Bot,DL3042,DL,warning,2021,User,Python,1226,3
ridho17-ind/Luffy-Bot,DL3042,DL,warning,2021,User,Python,1226,3
chand1012/static-rss-generator,DL3013,DL,warning,2021,User,Python,525,1
chand1012/static-rss-generator,DL3042,DL,warning,2021,User,Python,525,1
huzefa51/lambda,DL3007,DL,warning,2021,User,Python,4,1
huzefa51/lambda,DL3002,DL,warning,2021,User,Python,4,1
huzefa51/lambda,DL4006,DL,warning,2021,User,Python,4,1
huzefa51/lambda,DL3032,DL,warning,2021,User,Python,4,1
huzefa51/lambda,DL3033,DL,warning,2021,User,Python,4,1
huzefa51/lambda,DL3016,DL,warning,2021,User,Python,4,1
tabatkins/bikeshed,DL3042,DL,warning,2021,User,HTML,376689,30
tabatkins/bikeshed,DL3042,DL,warning,2021,User,HTML,376689,30
tabatkins/bikeshed,DL3042,DL,warning,2021,User,HTML,376689,30
ftmiranda/fm-java-hello-world,DL3007,DL,warning,2020,User,Java,27,1
ftmiranda/fm-java-hello-world,DL3045,DL,warning,2020,User,Java,27,1
stencila/encoda,DL3008,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/encoda,DL3008,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/encoda,DL4006,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/encoda,DL3008,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/encoda,DL3003,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/encoda,DL3025,DL,warning,2021,Organization,Jupyter Notebook,93823,16
stencila/nixta,DL3008,DL,warning,2020,Organization,Nix,4681,8
stencila/nixta,DL4006,DL,warning,2020,Organization,Nix,4681,8
stencila/nixta,DL3025,DL,warning,2020,Organization,Nix,4681,8
bb-Ricardo/netbox-sync,DL3008,DL,warning,2021,User,Python,517,5
bb-Ricardo/netbox-sync,DL3042,DL,warning,2021,User,Python,517,5
bb-Ricardo/netbox-sync,DL3013,DL,warning,2021,User,Python,517,5
bb-Ricardo/netbox-sync,DL3003,DL,warning,2021,User,Python,517,5
DavidIlie/personal-dashboard,DL3018,DL,warning,2021,User,TypeScript,344,1
DavidIlie/landing,DL3018,DL,warning,2021,User,TypeScript,134,1
Webreaper/Damselfly,DL3007,DL,warning,2021,User,C#,162232,2
Webreaper/Damselfly,DL3020,DL,error,2021,User,C#,162232,2
yaincoding/yacobooks-front,DL3016,DL,warning,2021,User,JavaScript,23650,1
BOBBAIcloudwithpants/mysql-5.6,DL1000,DL,error,2021,User,C++,3032393,30
DShreve2/netdata,DL1000,DL,error,2020,User,C,71405,30
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3013,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
skyfallskylar/dockerfiles,DL3042,DL,warning,2021,User,Dockerfile,15,1
Cat-of-Tg/Zaid-Vc-Player,DL3008,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL3013,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL3042,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL4006,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL3008,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL3042,DL,warning,2021,User,Python,729,5
Cat-of-Tg/Zaid-Vc-Player,DL3025,DL,warning,2021,User,Python,729,5
asecurityteam/awsconfig-transformerd,DL3007,DL,warning,2021,Organization,Go,273,13
asecurityteam/awsconfig-transformerd,DL3018,DL,warning,2021,Organization,Go,273,13
asecurityteam/awsconfig-transformerd,DL3045,DL,warning,2021,Organization,Go,273,13
asecurityteam/serverfull-gateway,DL3007,DL,warning,2021,Organization,Go,193,14
asecurityteam/serverfull-gateway,DL3018,DL,warning,2021,Organization,Go,193,14
asecurityteam/serverfull-gateway,DL3045,DL,warning,2021,Organization,Go,193,14
killianmuldoon/cluster-api,DL3006,DL,warning,2021,User,Go,176424,30
ethereumjs/ethereumjs-monorepo,DL3018,DL,warning,2021,Organization,TypeScript,55884,30
1SYST/docker-test,DL3006,DL,warning,2020,User,Dockerfile,10,1
1SYST/docker-test,DL4000,DL,error,2020,User,Dockerfile,10,1
1SYST/docker-test,DL3008,DL,warning,2020,User,Dockerfile,10,1
michaelact/kelaskita,DL3008,DL,warning,2021,User,Blade,79937,4
justynpride/Attendize,DL3008,DL,warning,2021,User,PHP,27195,30
Martin-Molinero/Lean,DL4000,DL,error,2021,User,C#,505961,30
Martin-Molinero/Lean,DL3042,DL,warning,2021,User,C#,505961,30
Martin-Molinero/Lean,DL3013,DL,warning,2021,User,C#,505961,30
Martin-Molinero/Lean,DL3042,DL,warning,2021,User,C#,505961,30
Martin-Molinero/Lean,DL4006,DL,warning,2021,User,C#,505961,30
Ln11211/appwrite,DL3018,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,SC2039,SC,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3018,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3003,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3018,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,SC2039,SC,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,DL3018,DL,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,SC2039,SC,warning,2021,User,JavaScript,137767,30
Ln11211/appwrite,SC2039,SC,warning,2021,User,JavaScript,137767,30
Alan-love/V2RayA,DL3020,DL,error,2021,User,Go,16024,9
Alan-love/V2RayA,DL4006,DL,warning,2021,User,Go,16024,9
Alan-love/V2RayA,DL3020,DL,error,2021,User,Go,16024,9
Alan-love/V2RayA,DL3020,DL,error,2021,User,Go,16024,9
Alan-love/V2RayA,SC2039,SC,warning,2021,User,Go,16024,9
Alan-love/V2RayA,DL3006,DL,warning,2021,User,Go,16024,9
Alan-love/V2RayA,DL3018,DL,warning,2021,User,Go,16024,9
HoloMeeting/mediapipe,DL3008,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL4006,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3027,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3013,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3013,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3013,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3013,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3042,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3027,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL4006,DL,warning,2021,Organization,C++,522328,3
HoloMeeting/mediapipe,DL3027,DL,warning,2021,Organization,C++,522328,3
dolcalmi/galoy,DL3018,DL,warning,2021,User,TypeScript,6347,15
nrrao/website,DL3007,DL,warning,2020,User,JavaScript,58244,5
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3020,DL,error,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3003,DL,warning,2021,Organization,TypeScript,1481,8
cucumber/html-formatter,DL3003,DL,warning,2021,Organization,TypeScript,1481,8
cucumber/fake-cucumber-javascript,DL3020,DL,error,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3020,DL,error,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3020,DL,error,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3020,DL,error,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3020,DL,error,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3003,DL,warning,2021,Organization,TypeScript,1472,8
cucumber/fake-cucumber-javascript,DL3003,DL,warning,2021,Organization,TypeScript,1472,8
MaksimKyustelev/docker-react,DL3006,DL,warning,2021,User,JavaScript,375,1
CrunchyData/pg_featureserv,DL3020,DL,error,2020,Organization,Go,2290,14
CrunchyData/pg_featureserv,DL3020,DL,error,2020,Organization,Go,2290,14
synkd/robottelo,DL3006,DL,warning,2020,User,Python,30326,30
synkd/robottelo,DL4000,DL,error,2020,User,Python,30326,30
synkd/robottelo,DL3040,DL,warning,2020,User,Python,30326,30
synkd/robottelo,DL3041,DL,warning,2020,User,Python,30326,30
synkd/robottelo,DL3042,DL,warning,2020,User,Python,30326,30
synkd/robottelo,DL3025,DL,warning,2020,User,Python,30326,30
139bercy/decp-rama,DL3008,DL,warning,2021,Organization,Shell,1486,6
139bercy/decp-rama,DL3003,DL,warning,2021,Organization,Shell,1486,6
139bercy/decp-rama,DL3003,DL,warning,2021,Organization,Shell,1486,6
139bercy/decp-rama,SC2164,SC,warning,2021,Organization,Shell,1486,6
139bercy/pypel,DL3042,DL,warning,2021,Organization,Python,504,3
iiiiii1wepfj/alisurobot,DL3027,DL,warning,2021,User,Python,2104,14
iiiiii1wepfj/alisurobot,DL3027,DL,warning,2021,User,Python,2104,14
iiiiii1wepfj/alisurobot,DL3042,DL,warning,2021,User,Python,2104,14
iiiiii1wepfj/alisurobot,DL3025,DL,warning,2021,User,Python,2104,14
coder-RT/NotificationSystem,DL3020,DL,error,2021,User,Python,715,1
coder-RT/NotificationSystem,DL3042,DL,warning,2021,User,Python,715,1
digitalcube/shifter-headless-plugins,DL3008,DL,warning,2020,Organization,Ruby,437,1
digitalcube/shifter-headless-plugins,DL3007,DL,warning,2020,Organization,Ruby,437,1
arkhn/fhir-river,DL3008,DL,warning,2021,Organization,Python,11605,12
arkhn/fhir-river,DL3013,DL,warning,2021,Organization,Python,11605,12
arkhn/fhir-river,DL3008,DL,warning,2021,Organization,Python,11605,12
batleforc/Portfolio,DL3006,DL,warning,2021,User,JavaScript,6164,3
batleforc/Portfolio,DL4000,DL,error,2021,User,JavaScript,6164,3
batleforc/Portfolio,DL3008,DL,warning,2021,User,JavaScript,6164,3
commonism/wg-portal,DL3020,DL,error,2021,User,Go,3656,3
knowthelist/ftui,DL3003,DL,warning,2021,User,HTML,7017,6
wicebing/docker-env-ehrs,DL3008,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3013,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3042,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3042,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3013,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3042,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL3013,DL,warning,2021,User,Dockerfile,2,1
wicebing/docker-env-ehrs,DL4006,DL,warning,2021,User,Dockerfile,2,1
SHAKOTN/thx_tg_bot_contest,DL3013,DL,warning,2021,User,Python,174,1
SHAKOTN/thx_tg_bot_contest,DL3042,DL,warning,2021,User,Python,174,1
SHAKOTN/thx_tg_bot_contest,DL3042,DL,warning,2021,User,Python,174,1
hpcc-systems/Auth-Service,DL3045,DL,warning,2019,Organization,JavaScript,1386,3
hpcc-systems/Auth-Service,DL3000,DL,error,2019,Organization,JavaScript,1386,3
hpcc-systems/Auth-Service,DL3018,DL,warning,2019,Organization,JavaScript,1386,3
hpcc-systems/Auth-Service,DL3016,DL,warning,2019,Organization,JavaScript,1386,3
hpcc-systems/Auth-Service,DL3016,DL,warning,2019,Organization,JavaScript,1386,3
RubinLab/epadjs,DL3018,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadjs,DL3008,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadjs,DL4006,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadjs,DL3003,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadjs,DL3003,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadjs,DL4006,DL,warning,2021,Organization,JavaScript,12101,5
RubinLab/epadlite,DL3018,DL,warning,2021,Organization,JavaScript,95471,5
RubinLab/epadlite,DL3016,DL,warning,2021,Organization,JavaScript,95471,5
Abuton/snowflake-dbt-integration,DL3008,DL,warning,2021,User,Dockerfile,19,1
Abuton/snowflake-dbt-integration,DL3013,DL,warning,2021,User,Dockerfile,19,1
Abuton/snowflake-dbt-integration,DL3042,DL,warning,2021,User,Dockerfile,19,1
openmultiplayer/web,DL3007,DL,warning,2021,Organization,Go,44160,30
openmultiplayer/web,DL4005,DL,warning,2021,Organization,Go,44160,30
openmultiplayer/web,DL4006,DL,warning,2021,Organization,Go,44160,30
openmultiplayer/web,SC2039,SC,warning,2021,Organization,Go,44160,30
openmultiplayer/web,DL4006,DL,warning,2021,Organization,Go,44160,30
openmultiplayer/web,DL3016,DL,warning,2021,Organization,Go,44160,30
openmultiplayer/web,DL3020,DL,error,2021,Organization,Go,44160,30
edoardocostantinidev/mora,SC1010,SC,warning,2021,User,Elixir,242,1
edoardocostantinidev/mora,DL3008,DL,warning,2021,User,Elixir,242,1
athensresearch/athens,DL4005,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL4006,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL3008,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL4006,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL3008,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL4006,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL4006,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,DL3008,DL,warning,2020,Organization,Clojure,64614,30
athensresearch/athens,SC1010,SC,warning,2020,Organization,Clojure,64614,30
cofacts/rumors-line-bot,DL3025,DL,warning,2021,Organization,JavaScript,16199,10
cofacts/rumors-line-bot,DL3018,DL,warning,2021,Organization,JavaScript,16199,10
kamaleeswary/SunbirdEd-portal,DL4000,DL,error,2018,User,TypeScript,308475,30
leehyobeom/RouteGG_Frontend,DL3025,DL,warning,2021,User,JavaScript,61673,1
blindlight86/hyperioin_ng,DL4006,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL3027,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL3027,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL3027,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL4006,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL4006,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL3027,DL,warning,2021,User,Dockerfile,27,1
blindlight86/hyperioin_ng,DL3027,DL,warning,2021,User,Dockerfile,27,1
N-hiromi/okonomiyaki_db,DL3008,DL,warning,2021,User,Ruby,2323,1
N-hiromi/okonomiyaki_db,DL3008,DL,warning,2021,User,Ruby,2323,1
N-hiromi/okonomiyaki_db,DL4006,DL,warning,2021,User,Ruby,2323,1
N-hiromi/okonomiyaki_db,DL3008,DL,warning,2021,User,Ruby,2323,1
N-hiromi/okonomiyaki_db,DL4006,DL,warning,2021,User,Ruby,2323,1
N-hiromi/okonomiyaki_db,DL3028,DL,warning,2021,User,Ruby,2323,1
brianrainer/go-getting-started,DL4006,DL,warning,2019,User,Go,237,11
brianrainer/go-getting-started,DL3025,DL,warning,2019,User,Go,237,11
fluxcd/golang-with-libgit2,DL3045,DL,warning,2021,Organization,Makefile,49,1
fluxcd/flux2,DL3018,DL,warning,2021,Organization,Go,5285,30
fluxcd/flux2,DL3018,DL,warning,2021,Organization,Go,5285,30
fluxcd/website,DL3018,DL,warning,2021,Organization,HTML,11141,30
fluxcd/website,DL3042,DL,warning,2021,Organization,HTML,11141,30
fluxcd/source-controller,DL3029,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3029,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3029,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3006,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3006,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3006,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3006,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,SC2046,SC,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3006,DL,warning,2021,Organization,Go,2362,22
fluxcd/source-controller,DL3027,DL,warning,2021,Organization,Go,2362,22
fluxcd/kustomize-controller,DL3029,DL,warning,2021,Organization,Go,2828,30
fluxcd/kustomize-controller,DL3029,DL,warning,2021,Organization,Go,2828,30
fluxcd/kustomize-controller,DL3018,DL,warning,2021,Organization,Go,2828,30
fluxcd/notification-controller,DL3029,DL,warning,2021,Organization,Go,1194,28
fluxcd/notification-controller,DL3029,DL,warning,2021,Organization,Go,1194,28
fluxcd/notification-controller,DL3018,DL,warning,2021,Organization,Go,1194,28
slange-dev/docker-centos8-ansible,DL3003,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,DL3033,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,DL3042,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,DL3013,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,DL3042,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,DL3013,DL,warning,2021,User,Dockerfile,109,1
slange-dev/docker-centos8-ansible,SC2039,SC,warning,2021,User,Dockerfile,109,1
rtCamp/vip-go-ci,DL3006,DL,warning,2018,Organization,PHP,1729,10
rtCamp/vip-go-ci,DL3008,DL,warning,2018,Organization,PHP,1729,10
tipresias/augury,DL3008,DL,warning,2020,Organization,Jupyter Notebook,25855,3
tipresias/augury,DL3042,DL,warning,2020,Organization,Jupyter Notebook,25855,3
Binula-Kavisinghe/beef,DL3018,DL,warning,2020,User,JavaScript,21821,30
Binula-Kavisinghe/beef,DL3018,DL,warning,2020,User,JavaScript,21821,30
elakov/test-project,DL3025,DL,warning,2021,User,TypeScript,285,0
Fanatics/pulsar-client-go,DL3007,DL,warning,2021,Organization,Go,2089,30
Fanatics/pulsar-client-go,DL3006,DL,warning,2021,Organization,Go,2089,30
Fanatics/pulsar-client-go,DL3008,DL,warning,2021,Organization,Go,2089,30
Prouser123/mono-docker,DL3003,DL,warning,2021,User,Dockerfile,30,1
Prouser123/mono-docker,DL3018,DL,warning,2021,User,Dockerfile,30,1
Prouser123/mono-docker,SC2046,SC,warning,2021,User,Dockerfile,30,1
Prouser123/mono-docker,DL3018,DL,warning,2021,User,Dockerfile,30,1
robinschneider/homer,DL3018,DL,warning,2021,User,Vue,4173,30
chmielowiec/smart-trip,DL3025,DL,warning,2019,User,TypeScript,6448,2
savannahghi/clinical,DL3025,DL,warning,2021,Organization,Go,1732,13
savannahghi/clinical,DL3003,DL,warning,2021,Organization,Go,1732,13
savannahghi/clinical,DL3018,DL,warning,2021,Organization,Go,1732,13
savannahghi/fahari,DL3008,DL,warning,2021,Organization,JavaScript,28152,4
savannahghi/fahari,DL3045,DL,warning,2021,Organization,JavaScript,28152,4
savannahghi/fahari,DL3008,DL,warning,2021,Organization,JavaScript,28152,4
savannahghi/fahari,DL3016,DL,warning,2021,Organization,JavaScript,28152,4
juanfont/headscale,DL3008,DL,warning,2021,User,Go,3159,28
ghl1024/snipe-it,DL4006,DL,warning,2021,User,PHP,119420,30
ghl1024/snipe-it,DL3008,DL,warning,2021,User,PHP,119420,30
ghl1024/snipe-it,DL3022,DL,warning,2021,User,PHP,119420,30
ghl1024/snipe-it,DL3002,DL,warning,2021,User,PHP,119420,30
rafaelbeecker/pern-store,DL3003,DL,warning,2021,User,JavaScript,4502,
rafaelbeecker/pern-store,SC2164,SC,warning,2021,User,JavaScript,4502,
rafaelbeecker/pern-store,SC2164,SC,warning,2021,User,JavaScript,4502,
rafaelbeecker/pern-store,DL3003,DL,warning,2021,User,JavaScript,4502,
rafaelbeecker/pern-store,SC2164,SC,warning,2021,User,JavaScript,4502,
rafaelbeecker/pern-store,DL3003,DL,warning,2021,User,JavaScript,4502,
ToxicDeeModder1/Footer-Bot,DL3008,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3014,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL4006,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL4006,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3027,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3027,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3008,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3042,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3013,DL,warning,2021,User,Python,38,3
ToxicDeeModder1/Footer-Bot,DL3042,DL,warning,2021,User,Python,38,3
knative-automation/eventing-autoscaler-keda,DL3007,DL,warning,2020,User,None,15030,4
knative-automation/eventing-autoscaler-keda,DL3018,DL,warning,2020,User,None,15030,4
cloudhubs/source-code-parser,DL3006,DL,warning,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3000,DL,error,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3006,DL,warning,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3000,DL,error,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3006,DL,warning,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3006,DL,warning,2021,Organization,Rust,3109,3
cloudhubs/source-code-parser,DL3000,DL,error,2021,Organization,Rust,3109,3
airshipit/airshipctl,DL3006,DL,warning,2021,Organization,Go,12396,30
airshipit/airshipctl,DL3008,DL,warning,2021,Organization,Go,12396,30
